"","nl12","nl13","nl14","nl15","nl16","nl17","nl18","nl19","nl20"
"36",0,0,0,0,0,0.0679536834359169,0.0505441725254059,0,0
"37",0,0,0,0,0,0,0,0,0
"38",0,0,0,0,0,0,0,0,0
"39",0,0,0,0,0,0,0,0,0
"40",0,0,0,0,0,0,0,0,0
"41",0,0,0,0,0,0,0,0,0
"42",0,0,0,0,0,0,0,0,0
"43",0,0,0,0,0.00432780260841052,0.132595337927341,0.163555095593135,0.121032742162546,0
"44",0,0,0,0,0,0,0,0,0
"45",0,0,0,0,0,0,0,0,0
"46",0,0,0,0,0,0,0,0,0
"47",0,0.0584489919922569,0,0,0,0,0,0,0.0973392670804804
"48",0,0,0,0,0,0,0,0,0
"49",0,0,0,0,0,0,0,0,0
"50",0,0,0,0,0,0,0,0,0
"51",5.43520331382751,1.48695899049441,5.91378474235535,6.45925045013428,7.15160870552063,8.51098569234212,10.6744405428569,14.2042547861735,7.24846935272217
"52",0,0,0,0,0,0,0,0,0
"53",0,0.0634926491313511,0,0.0463074925873015,0.0339316146241294,0.090614742702908,0.109940307007896,0.122730314731598,0.0903255144755046
"54",0.383251246064901,0.267983932048082,0.223798781633377,0.205235876142979,0.182977564632893,0.302660584449768,1.23290082812309,0.661853186786175,0.281959623098373
"55",0.0220375657081604,0.331098823593213,0.0587195272629078,0.277992370036932,0.181076036049769,0.413356950649848,0.624346939417032,0.757660819933965,0.67099908223519
"56",0.0193509548902512,0.0680148676037788,0.0278875321149826,0.125424842536449,0.0752360984683037,0.269156613945961,0.166147243976593,0.409291404485703,0.441933846473694
"57",5.87558571497599,4.69129804770152,5.2679824034373,7.99001312255859,6.3547371228536,6.66833392779032,6.1080793539683,7.06529188156128,8.06001297632853
"58",0.854942411184311,1.01395978530248,1.80759077767531,2.07239860296249,1.64596469203631,2.01545612017314,2.18290493885676,2.64421292146047,2.72178161144257
"59",0.3258898884058,0.929494118690491,0.646060305833817,1.20832891464233,1.16880350112915,1.24339678287506,1.36374673843384,1.48969061374664,1.59629483222961
"60",3.35284759104252,3.6514577716589,5.44327336549759,7.15613090991974,7.63250589370728,6.99158036708832,6.37149864435196,7.54587203264236,13.0431557893753
"61",0.525280773639679,0,0.253506486614545,0.976516465346018,0.423838491241137,0.768117318550746,1.28350768486659,0.828102747599284,0.497531473636627
"62",0.476758152246475,0,0,0,0.602551274001598,0.918294034898281,1.435800537467,0.59879843890667,2.00526183843613
"63",0,0,0,0.304799005389214,0.135030120611191,0,0,0,0
"64",0,0,0,0,0,0,0,0,0
"65",0.0429814519251094,0,0,0,0,0,0.0232499294421252,0.0220875450793435,0
"66",0,0,0,0,0,0,0,0,0
"67",1.51501351594925,0.568011716008186,4.02927935123444,5.02022910118103,3.85740488767624,4.21216797828674,3.37179028987885,4.15644776821136,4.28693997859955
"68",0.183701038134821,0.112738385828801,0.243611560174913,0.341502758331629,0.153709267189492,0.0989949707086984,0.259909107700571,0.472349174352951,0.387809653173793
"69",0,0,0,0,0,0,0,0,0
"70",1.38573394372513,0.41687382909796,1.26546445621558,1.57808928199463,1.47846681612948,1.17626110749095,1.85262124763109,1.67280426886693,1.56117644001052
"71",0.0802250185183116,0.316318775926317,0.289958149194717,0.757037218127932,0.867639162710735,1.24086268459048,1.11680655820029,1.48076065949031,1.89587729317801
"72",0.790165409445763,0.889646723866463,1.44206419587135,0.724375918507576,0.886117845773697,0.805168479681015,1.21572597324848,1.18346939980984,1.19154888391495
"73",1.44519441024117,1.4018633339716,0.566348386199578,0.375604924948319,0.408539489559505,0.555326644493186,0.675147421981977,0.860165932904119,0.978432655334473
"74",0.717324815690517,1.19450146704912,1.40352439135313,1.22288263837496,0.933909187714259,1.79044782121976,1.01771346231302,1.22105882068475,1.29402572413286
"75",0.72771327495575,0.93293172121048,1.31823078393936,0.787515509128571,0.744757437705994,1.07676728963852,1.46216771602631,1.34271132946014,1.48388595581055
"76",0.365714646875858,0.556685268878937,0.753248929977417,0.553715705871582,0.537302047014236,0.728146225214005,1.10434699058533,0.950208634138107,1.04187732934952
"77",1.16421786927786,0.937948606053337,1.1121163905644,1.2008473643514,0.881951855342896,0.798155221294184,1.1691696477718,1.39857821190943,1.1071444764489
"78",0.0713927745819092,0.272291857749224,0.290817081928253,0.214209966361523,0.201242595911026,0.660645939409733,0.471225365996361,1.24256099760532,1.08433496952057
"79",0.478996574878693,0.365738328014101,0,0.0558686298983438,0,0.281512554202761,0.536502625261034,0.234832797731672,0.224883999143328
"80",0.16765404989322,0.196425343553225,0.045302947362264,0,0,1.16337103645007,1.07517046233018,0.140724172194799,0
"81",0,0,0,0,0,0,0,0,0
"82",0.116051925176924,0.127593368291855,0,0,0,0.169268532232805,0.451426560228521,0.0594398433511907,0
"83",0.281002233425776,0,0.0614436070124308,0.125758409500122,0.0365495284398397,0.141427218914032,0.399839639663696,0.358102758725484,0.147204379240672
"84",0.427451197867808,0.204529898322147,0.0406649345936983,0.0768224052760912,0.0396701464078565,0.0166485607624054,0.215977178643579,0.097227028530577,0.221720556202142
"85",0,0,0.365224864747789,0.0783536103036669,0.840221208002832,2.20673565069834,0.786783453490999,0.63042461209827,0
"86",0.0474744755774736,0.202099330723286,0.753044893965125,0.319252602756023,0.348079971969128,1.41600193828344,0.530128663405776,0.627435430884361,0.497243043035269
"87",2.21996329228083,1.0273366222779,3.56232945124308,3.80671000480652,3.21313854058584,2.842238565286,1.40980257590612,0.763537550965945,0.677559534708659
"88",0,0,0,0,0,0.516199991106987,0.271321892738342,0.681574761867523,0.330331385135651
"89",0,0,0,0,0,0,0,0,0
"90",0.240811204537749,0.100565820932388,1.42939009517431,0.561203993856907,0.494718059897423,0.526177771389484,1.27963426709175,1.54628524184227,1.28174689412117
"91",0.137703234950701,0.178854513913393,1.37891712163885,2.5657357921203,2.3459375773867,1.60594037175179,2.93723950286706,5.52836357057095,3.95319502055645
"92",0.0187135684363385,0.218344883081761,0.336750378634067,0.381540886899258,3.98493139540895,4.87735430103667,5.19045608221216,5.56384640551628,4.83414683950708
"93",0,0,0,0,0,0,0,0,0
"94",0.0882994620239033,0,0,0.0110039483098423,0.00768267056521247,0,0,0,0
"95",0.766013339161873,1.17833995819092,0.784310713410378,0.788265541195869,0.195168480277061,0.196371331810951,0.285298869013786,0.273431807756424,0.276628866791725
"96",0.760010533034801,0.916101470589638,0.66822687536478,0.619060441851616,0.219035610556602,0.61933346092701,0.501276940107346,0.317043542861938,0.294490113854408
"97",3.22274016496297,2.0802278070031,1.25623585378399,1.28948029134725,1.01835958055548,1.56841919083853,2.23795825565183,2.56083555221558,2.49305724646594
"98",0.0358404234835976,0.630458248289008,0.729052447958996,0.94001451762099,1.21871347803819,1.30502077466563,1.11010200726359,0.726107114239743,0.723210635938142
"99",0,0.886933229863644,2.79405897855759,0.59469436109066,1.38316294550896,2.34191825985909,2.18961840867996,0.403213307261467,0.413803800940514
"100",0,0,0,0,0,0,0,0,0
"101",0,0,0,0,0,0,0,0,0
"102",0,0,0,0,0,0,0,0,0
"103",0,0,0,0,0,0,0,0,0
"104",0,0,0,0,0,0,0,0,0
"105",0,0,0,0,0.250030768414338,2.6181476910909,1.04472692807515,2.70982589324315,2.57651755213737
"106",0,0,0,0,0,0,0,0,0
"107",0,0,0,2.13397700378769,1.45127693838195,1.52668296977093,1.515009955356,1.83224221907164,2.50783312007001
"108",0.192450368851423,0.275173759460449,0.2723212236166,0.295344322919846,0.00568594694137573,0.320208909511566,0.394188991785049,0.370289986133575,0.272668389081955
"109",0,0,0,0,0,0,0,0,0
"110",0.0650542523635893,0,0,0,0.0403922854029402,0,0.119433629269503,0.136843009870879,0
"111",0.016024421248585,0.0445467174053192,0,0.0213785208761692,0,0,0.0414686843752861,0.0606139928102493,0.0633374959230423
"112",0,0,0,0,0,0,0,0,0
"113",0,0.045838750898838,0.0340590812265873,0.0741541236639023,0.0338316485285759,0.0735018849372864,0.0564197897911072,0.0950203984975815,0.102221384644508
"114",0.53028658980673,1.03833637725223,1.18129028244452,1.49502294849266,1.22442400726405,1.81423616409302,2.07346682385965,2.7397799004208,3.00096010619944
"115",0,0,0,0,0,0,0,0,0
"116",0.351712140254676,0.315541083924472,0.422308005392551,0.539232915267348,0.331438051536679,0.518793098628521,0.685182425193489,0.919188586995006,0.909096098504961
"117",0,0,0,0,0,0,0,0,0
"118",0.14446543273516,0.140488843433559,0.167875369079411,0.234924952499568,0.0522207929752767,0.281366167590022,0.350757647305727,0.607885137200356,0.470629470422864
"119",0.368393455942472,0.494720409313838,0.616413195927938,0.841561436653137,0.259670158227285,0.79429550965627,1.10116634766261,1.46985775232315,1.26828765869141
"120",0.320363514125347,0.168329060077667,0.373396512120962,0.592434339225292,0.157645329833031,0.722872287034988,0.699910506606102,1.22937273979187,0.922949448227882
"121",0.859298632695125,0.312259793281555,0.901810782460066,0.824279142113832,0.173269769893243,0.71779888180586,0.94477486037291,1.23242100844016,1.27019958541943
"122",0,0.765437507629395,0,0,0,0,0,0,0
"123",0,0.318932294845581,0,0,0,0,0,0,0
"124",0.327482566947029,0.315964571067265,0.0162327970777239,0.0214213409594127,0.00822266510554722,0,0,0,0
"125",0.394085032018748,0.460187263109467,0.96406292644414,1.26876419240778,0.823128358884291,0.683624113147909,1.278036236763,1.19447932731022,1.15446006709879
"126",0.2779769487679,0.350299339741468,0.107046177610755,0.18722415342927,0.146522015333176,0.287437457591295,0.275628518313169,0.197438307106495,0.356132425367832
"127",0.117868829518557,0.45375893637538,0.34320068731904,0.248918175697327,0.156207662075758,0.306232795119286,0.518670834600925,0.372145220637321,0.457930907607079
"128",0,0,0,0,0,0,0,0,0
"129",0,0.765437507629395,0,0,0,0,0,0,0
"130",0,0,0,0,0,0,0,0,0
"131",0.176080367781899,0.0197952890937979,0.0123244618827646,0.0416516336527738,0.0356277295134284,0.070147384296764,0.0313113575631922,0,0.12493485212326
"132",0,0.16295058131218,0,0,0,0,0,0,0
"133",0,0,0,0,0,0,0,0,0
"134",0,0,0,0,0,0,0,0,0
"135",0,0,0,0,0,0,0,0,0
"136",0,0,0,0,0,0,0,0,0
"137",0,0,0,0,0,0,0,0,0
"138",0.023060864590584,0,0,0,0,0,0,0,0
"139",0,0,0,0,0,0,0,0.292303604739053,0.0986483437674386
"140",0,0,0,0,0,0,0,0,0
"141",0.802710383859548,1.50857044946064,0.968857555768707,1.4274609961293,1.41483083556999,1.40511794415387,3.13143819462169,4.31425512920726,3.04819196787747
"142",1.95968848985174,2.08066006069598,1.68349083674991,2.25018314304559,2.00070804227953,2.48145076243774,2.86014099095179,3.56260969586994,2.5507766371188
"143",0.0306343848622122,0,0.0744055759075076,0.0876923882684042,0.0577125798824222,0.120338007114654,0.102071040591528,0.13431890551434,0
"144",0.0615900929695294,0.0446339635937302,0.052212884488665,0.0563171022100213,0.0266242777859723,0.0215611602582129,0,0.0415669190294949,0
"145",2.77955690877778,2.39992868413731,0.87773945532283,0.710205062919734,0.355447460650181,0.0642886873410673,0,0,0
"146",1.1177357566115,1.43326393273231,1.34783666077498,1.26758686332284,0.911268764855088,0.48951144858792,0.531033214685079,0.716467599611025,0.596248358488083
"147",1.11596321208136,0.886091262102127,1.08274643761771,1.36596958126341,0.709309965372086,0.896765121391841,1.04176895959037,1.34358968053545,0.851591885089874
"148",0.38078051982891,0.468209337620508,0.708769273190271,2.63401374078932,2.72741655508677,2.99763387725467,3.09812332618804,2.05267639954885,1.43567032473428
"149",1.90990062193437,1.83254447850314,0.821333215995268,0.720547879284078,0.403549573638222,0.540900300849568,1.6549843034961,3.52033666859974,2.46578281846913
"150",0.234367674589157,0,0,0.237811774015427,0.407278710603714,0.685955119132996,1.74937298297882,1.31381530761719,2.30591289997101
"151",0.959564824146113,0.985217783920366,1.04557304212411,1.31433011908337,0.991780154508163,1.08864294936484,1.60997199418858,1.54969297909089,1.25061201617729
"152",1.32333628386259,0.850848829746246,0.973443059623241,1.10898388773203,0.76104589253664,1.33464697003365,1.88442881405354,1.59233720898628,1.44978638291359
"153",0.346851729190172,0.297674542932368,0.431552413906624,0.993682549960578,0.867906915162926,0.884941272771181,0.43094876453058,0.168134614602843,0.118878211548079
"154",0.737861338609999,1.00464130393483,1.94754304853353,1.75199610439214,1.12075975445184,0.852828579003161,0.749344364296306,0.744214933243665,0.660767802108418
"155",0,0,0,0.00757211622069864,0.0299712371300249,0.0217272385078318,0.0553482727092855,0.0719343274831772,0.0781995882006253
"156",0,0,0,0,0,0,0,0,0
"157",0,0,0,0,0,0,0,0,0
"158",0,0,0,0,0.374718405306339,3.42429029941559,5.62528026103973,6.30926614999771,2.93924286961555
"159",0,0,0,0,0,0.795110034942627,0.126650047302246,0.376805114746094,0.0703154325485229
"160",0,0.0654629866282145,0,0,0,0,0,0.0911993185679118,0
"161",0.439191208644347,0,0,0,0,0.149136936122721,0,0.25312731618231,0.341753423213959
"162",0,0,0,0,0,0.406809932655758,0.439153608348634,0.220979776647356,0
"163",0,0.0654629866282145,0,0,0.051122635602951,0,0,0.224378764629364,0
"164",0.919642756382624,0.392862147755093,0,0.573322832584381,0.750363402896457,1.94906281100379,0.636701020929549,2.15310043758816,1.29372241099675
"165",1.07857040464878,0.594287547469139,0.0485891282558441,0.890987634658813,0.16805579662323,1.52277208566666,0.912779253721237,2.39119075536728,1.43201404213905
"166",0,0,0,0,0,0,0,0.429139971733093,0.632429858048757
"167",2.36515572667122,1.32226451237996,1.89049124717712,0.796741877992948,1.06438730657101,0.0976506272951762,1.64527752995491,0.869538644949595,0.461072077353795
"168",0.573852694034576,0,0.519739729166031,0.418517223000526,1.21441913843155,1.78832049369812,2.46838883161545,1.43533547520638,1.09234413504601
"169",0,0.412864240152495,0.422646973814283,0.450342978749956,0.330939680337906,0.330661799226488,0.290228081601007,0.522549109799521,0.663006041731153
"170",0.72423442453146,1.42485903948545,0.651984706521034,1.91746863722801,2.39646826684475,2.82111266255379,2.73613500595093,3.94976487755775,2.56329588592052
"171",0,0,0,0,0,0,0,0,0
"172",0,0,0.0423231476119586,0,0.006890669465065,0.0564153790473938,0.753364861011505,1.01051185812269,1.07171085902623
"173",0,0,0,0,0,0,0,0,0
"174",1.08083012700081,1.75421452522278,1.92209820449352,1.84021809697151,1.24173659086227,0.839741185307503,1.25223785638809,1.60621151328087,1.80064570903778
"175",0.635492350373949,1.15218297924314,1.10104648556028,0.927262084824698,0.522043091910226,0.418867673192705,0.794100293091365,0.92001359803336,0.980075555188315
"176",0.514584172517061,1.12885534390807,1.15428952872753,1.07888222485781,0.591351374983788,0.513697475194931,0.72007393091917,0.81989324837923,0.868344165384769
"177",0.423668483893077,0,0,0,0,0,0,0.141039550304413,0
"178",0.0645956046441022,0.379636329763076,0,0.0428975224494934,0.0318640540627872,0.463419893208672,0.678162357386421,0.683606196852291,0.461063907426946
"179",0,0,0.3496527235955,0.313457027077675,0.426819502189755,1.15579348504543,1.12585127949715,1.1272991001606,0.386454533040524
"180",0,0,0,0,0,0,0.0879178643226624,0,0
"181",0,0,0.349471529324849,0.172752842307091,0.0401913772026698,2.53363497058551,0.757989764213562,0.686788221200307,0.188912823796272
"182",3.9271491765976,0,0,1.98042637109756,2.44146037101746,2.02922278642654,2.99050045013428,1.06036207079887,0.61431223154068
"183",0.76957324706018,1.01260567083955,0.692005947232246,1.15954086184502,1.82434497028589,2.50450947880745,2.82876965403557,4.09558793902397,3.35634788870811
"184",1.02772970994314,0.0346765766541163,0,1.05301253000895,1.5873992840449,1.07462318738302,0.542382836341858,1.84308954079946,1.23621978362401
"185",0,0,0,0,0.452750287950039,0,0.136677786707878,0,0.154695816338062
"186",0,0.869218353182077,0.0503720864653587,0,1.30681587196887,1.41245928034186,1.72485872358084,1.97397291660309,2.38227768614888
"187",0,0,0,0,0,0,0,0,0
"188",0,0,0,0,0.0698628073765172,0.220342033439212,0,0.336132238308589,0.110149052408006
"189",0,0,0,0,0.319407880306244,0.426231503486633,0,0.245295792818069,0
"190",1.08789547408621,0.594510740704007,0,0.220029112365511,0.640693955123425,1.93359677328004,2.49068571296003,3.11349369751083,2.28672167824374
"191",2.14328862343516,0.121879815523114,0,0.760958586420332,1.53707721318517,1.67235654762813,2.01823171888079,1.47094588279724,1.38442495720727
"192",1.71034691680836,0.284381944450397,0.698948631558237,0.810128417950642,1.60728472546686,1.29967571587502,1.67119311079194,2.75351428382004,1.86165052727808
"193",0.713112643536399,0.0300474657731898,0,0,0.378087645067888,0,1.36973358252469,1.79930755671333,0.441238920916529
"194",0,0,0,0,0,0,0.25566832224528,0,0
"195",0,0,0,0,0,0,0,0,0
"196",0.702578494368598,0.57256822877152,1.23588447030201,0.728275854920232,0.698176034661226,0.635826099404069,0.596508941678114,0.546881852108379,0.68305047965327
"197",1.66774352107729,0,0,0,0.198670953512192,0.14149238382067,0.518325358629227,0.68430939742497,1.10133940832955
"198",0,0.103910475969315,0,0,0,0,0.0901974936326345,0.171584089597066,0.236938546101252
"199",0.505571365356445,0,0,0,0,0,0,0,0
"200",1.27022336423397,0.0976556986570358,0.758881310267108,1.1737976233874,3.82117122198854,4.60445771047047,0.812902090804917,4.19145204765456,3.7945630294936
"201",1.45906444532531,1.1511134341055,1.55045447422534,2.17395108573291,2.58394685083506,3.49709857604942,2.90921180588858,4.95669516495296,2.95844306386247
"202",0.431385496800596,0.872065611860969,0.773457914590836,0.808888847177679,0.470759361982346,0.44367635791952,0.528363748030229,0.803246202793988,0.820999329740351
"203",0.1076370153357,0,0,0,0,0,0,0,0.0119824558496475
"204",0.0834064862944863,0,0.0695992527586041,0.142322297349121,0.0780700002655838,0.145412215680787,0.170955569455118,0.218832110816782,0.184687515099843
"205",1.88506473519585,0.863054252483628,1.25783483047377,1.90019023282961,2.56732126176357,3.32372434220531,2.55121826515956,4.51628171530637,3.32755504535003
"206",0,0,0,0,0,0,0.152090147137642,0.153381422162056,0.264947414398193
"207",0,0,0.328003506176174,0,0,0.0198198817670345,1.75425083190203,0.672051833942533,0.123031681403518
"208",3.49605908989906,0,3.1293004155159,3.65728676319122,3.71765527129173,2.22912660241127,0.396003864705563,1.91642355918884,1.22270245850086
"209",1.01597181610439,0.0915240394356458,0.862588288343471,0.449638261743214,0.474124737083912,1.06767971424953,0.667352970527566,0.993156703917877,1.06498685479164
"210",0,0,0,0,0,0,0,0,0
"211",0,0,0,0,0,0,0,0,0
"212",0.642811906558496,0.094596141466388,0.0448871746107384,0,0.0935728381629343,0.209834693758576,0.552639780221162,0.455384252247987,0
"213",0,0,0,0,0,0,0,0,0.378110243515535
"214",0.0207523368299007,0,0.0308395437896252,0,0.0127300629392266,0.0502164531499147,0.0532132014632225,0.100308150053024,0.0718836896121502
"215",0.0149074047803879,0,0.116299343960626,0.0791564136743546,0.066017746925354,0.209152289799282,0.130077479141099,0.103741056152752,0.127697680677686
"216",0.647394268876976,0.590366439686881,0.974500237239732,1.91355643338627,1.82212238676018,2.49801496664683,1.72553144892057,1.69670482310984,1.42809077600638
"217",0,0,1.60390515439212,0.982037391513586,0.454428120050579,0.459259487688541,0.291668681427836,0.432682793587446,0.0182498432695866
"218",0,0,0,0,0,0,0,0,0
"219",4.38817768096924,0,2.64042494297028,2.01838746070862,2.52827217578888,1.60608395338058,0.0716315746307373,1.89242215156555,1.03587445020676
"220",0.0956725279490153,0,1.66677917043368,1.33059574166934,1.25803836683432,1.12480211257935,1.36462230483691,0.345867256323497,0
"221",0.379364846895138,0.587995005150636,0.390230680505435,1.27813663085302,1.2323101212581,1.25181507070859,0.829856276512146,0.922464728355408,1.19833466410637
"222",0.770371566216151,0,0.527902290225029,0.414482891559601,0.103994078934193,0.1915579388539,0.438432266314824,0.592401827375094,0.335902194182078
"223",0.277670370414853,0,0.412252951413393,0.394095668569207,0.345541751012206,0.573448749259114,0.605001024901867,0.896100509911776,0.992349244654179
"224",0.460025073896194,0.148088908914862,0.172745612160913,0,0.0390710725352682,0.0300587883283352,0.0947017312563699,0.0124819129705429,0.0285537849212515
"225",0.458924184242884,0.117314885059992,0.333519121011098,0.175998310248057,0.0762613316377004,0.440067013104757,0.490208049615224,0.843242118755976,0.98743599653244
"226",0.250960194816192,0,0.607537023723125,0,0,0,1.90059353411198,0.562838723262151,0
"227",0.265957094051621,0,0.342606766657396,0.151117666201158,0,0.293984562158585,2.48237562179565,2.45724355090748,3.37996302138675
"228",0.572317677239577,0,0.94298109660546,0.615006426970164,0.0237981835380197,0.333199759324392,2.26259815196196,1.67501081029574,1.66143040607373
"229",0.735144641907776,0.0927780435365789,1.22267634167391,2.49745107328191,1.50195540522828,1.98292578493848,3.02044997495763,3.24398412353852,2.74347342042362
"230",0.475963546170129,0,0.840718527634939,1.22709953950511,1.01622787780232,1.66604233119223,2.68317236834102,2.7693017952972,1.94056870043278
"231",18.8451903661092,27.5521705415514,21.3054292996724,19.1635347472297,51.985134018792,10.2783300611708,0.238329198625353,10.3929633564419,8.30146556430393
"232",4.55710544528031,6.81720695263002,3.69511757827387,3.87721824355242,1.57280851282725,3.43588909579486,0.824825547090391,3.93599675922859,3.26511779936349
"233",0.79191218316555,0.69474858045578,0.116468876600266,1.15375707149506,3.17972421646118,2.85386196374893,4.60758953094482,4.06281216144562,4.49703450202942
"234",0.463515385308049,0.195802905342796,0.742225706577301,0.818307082761418,0.779578669504686,0.97419317743995,1.52349919622595,1.63402605056763,1.82413060014898
"235",0,0,0.17155322432518,0.186221499244372,0.0858829696973165,0.0506786823272705,1.88884898225466,1.93735571304957,1.06100291013718
"236",0.200520530735192,0,0.00485185886684217,0,0,0,0.0125586923800017,0,0
"237",0.106451017657916,0,0.492584191759427,0.224803274869919,0.478161831696828,0.781123306353887,3.41563038428624,3.04846966663996,2.09999272028605
"238",0.706586177188616,0,1.3012695981906,1.36481890151134,1.25828456425896,1.23936899854587,2.41436474094024,2.61858061827146,2.51842838250674
"239",0.900313763659109,0.386360938305205,0.673868146132339,1.62207549674944,1.44995236491615,1.93419112346389,2.80315896001729,3.61748747229576,2.71681290702386
"240",0.361536632787,0.297551942301226,0.676568321548067,0.695963510387653,0.987559727720312,1.49867366079812,0.904776782334388,0.67089602619678,1.02168138983013
"241",20.1677883921301,4.6162119893905,10.0169640881174,13.5486733508461,15.507306994936,10.6993508388014,19.0815833654474,5.79651162703248,12.3541488139068
"242",1.41951379038039,0.52165647489684,1.40844597135271,1.31418305919284,1.29359690986928,1.74512487649918,1.8647735118866,2.42851569539025,2.55081631456103
"243",0.164423875510693,0,0.0695825144648552,0.0909512937068939,0.0593429058790207,0.215912096202374,0.330050364136696,0.416883111000061,1.43691983819008
"244",0.536735869944096,0.0570839308202267,0.346315972507,0.377397000789642,0.189256820827723,0.584990985691547,0.760907903313637,1.35508108139038,1.80521520972252
"245",0.927647958199183,0.269808808962504,0.338705832759539,0.609353717830446,0.401583365268177,1.1034427649445,1.13273669282595,1.90539985232883,1.28263509273529
"246",2.20525699002402,0,0.0366918657507215,0.0590324316705976,0,0,0,0,0
"247",0,0,0,0,0,0,0,0,0
"248",0,0,0,0,0,0.785992622375488,1.19523008664449,0.77126403649648,0
"249",1.09412929788232,0,0,0,0,0,0,0.324706088751554,0.0393656976521015
"250",0,0,0.540544298078333,0.25903863105036,0.459483755486352,2.01100682360785,1.80850675702095,1.23479791624205,0.678082460448855
"251",0.130412550696305,0.103573303563254,0.113944827871663,0.0251521842820304,0.0838767841458321,0.139641954217638,0.127424844247954,0.135466471740178,0.0384653449058533
"252",0,0,0.00825560443541583,0,0.00578810975832098,0.250599785762675,0.328428678652819,0.113952233510859,0
"253",0.573268310147889,0.184245212345707,0.0891039864141114,0,0.00725533904469743,0,0.0195691974795595,0.0368905079608061,0
"254",0,0.623944319392505,0,0,0.651687319341459,1.56050557839243,1.28464782081152,2.28548122707166,1.45239314593767
"255",0,0,0,0,0,0.967131733894348,1.05136945843697,0.408228099346161,0
"256",0,0,0,0,0,0,0,0,0
"257",1.9915326943523,0.213770226428383,1.14486884129675,1.45382349114669,1.16340529369681,0.055323191379246,0.105843672626897,0.0476666359524978,0.0318734896810431
"258",0.446271951709475,0.104699568556888,0.346675641834736,0,0.217075327145202,0,0,0,0
"259",0,0,0,0,0,0,0,0,0
"260",0.10628159592549,0,0.238788068294525,0.336001535256704,0,0,0,0,0
"261",0,0,0,0,0,0,0,0,0
"262",0,0,0,0,0,0,0,0,0
"263",0.611145101487637,0.0182220626335878,0.543878328914826,0.246193864024602,0.0815485933652291,0.13351978132358,0,0,0
"264",0.00357128803928693,0,0.0255703156193097,0.114966049790382,0.0798689350485802,0.110625853141149,0.0555924971898397,0.0794911583264669,0.0553416212399801
"265",1.39700082119773,0,1.14517799545737,0.902505772955277,0.748555049300194,0.353696334011414,0.278545234133216,0.401196192292606,0.248486564439886
"266",0,0.00939623553019303,0,0.0800834962954888,0.0600714053098972,0.054912092594,0.0155363724781917,0.0496693196204992,0.0317060603545262
"267",1.93540971676509,0,1.28425718545914,1.23084288835526,0.976728172103564,1.1261588493983,0.325309056043625,1.43408660491308,0.943714928627014
"268",0,0,0,0,0,0,0,0,0
"269",0,0,0.248339142650366,0.759870272129774,0.661861177533865,0.490845486521721,1.71680971235037,2.13955843448639,2.49702274054289
"270",0,0,0,0,0.41806810349226,0.213614486157894,1.01836536824703,0.808528557419777,0.537957265973091
"271",0,0,0.175759449601173,0.309853792190552,0.100521624088287,0.767342338959376,2.55504210789998,2.15428105990092,1.52596052487691
"272",0,0,0.148253544833925,0.449944893850221,0.180252524630891,0.420683366060257,1.53981121447351,1.74637387461132,1.1604286591212
"273",0,0,0,0,0,0,0,0,0
"274",0.08990157370766,0.1435401648283,0,0,0.064077631632487,0.78726571003596,0.532334627707799,0,0
"275",0.573886668140238,0.282362552190369,0.365378320217133,0.437270034443248,0.21839578923854,0.410779950293628,0.450278030200438,0.513732660900463,0.663633032278581
"276",0,0,0,0.282813608646393,0.32682043645117,0.549803149369028,0.282830566167831,0.856724679470062,0.782013396422068
"277",0.648681163042784,0.563710360229015,1.00053962320089,0.684563289582729,0,0,0,0.14457096606493,0.146774938702583
"278",0,0,0,0,0,0,0,0,0
"279",1.35956691349706,0.980973824377983,0.578801443740245,0.314773304808524,0,0.223219691745697,0,0,0
"280",0.173332796742519,0,0,0,0,0.70565099020799,0.120445417861144,0,0
"281",0,0,0,0,0,0.0208502576268952,0,0.0245871101987773,0.0361809915509717
"282",0,0,0,0,0,0,0,0,0
"283",0,0,0,0,0,0,0,0,0
"284",0,0,0,0,0,0,0,0,0
"285",0,0,0,0,0,0,0,0,0
"286",0,0,0,0,0,0,0,0,0
"287",2.93355128419199,3.06973764496884,2.71917544080199,3.29259387073185,2.06434172534828,2.71031103460051,3.26876912750214,3.73634564412012,3.1695940727167
