nl12,nl13,nl14,nl15,nl16,nl17,nl18,nl19,nl20
0,0,0,0,0,0,0,2.9725725253423056,0
5.641685377096846,5.38785327208184,6.351277108348551,6.256603305361101,5.146347400865385,4.607716002102409,4.5796105325931595,7.601051250383968,7.347727081250577
0,0,5.079391377312796,9.958383219582695,15.985053266797747,10.264377049037389,12.220262254987444,11.253012316567558,10.994461740766253
0.985612154006958,0.672810971736908,0.690872311592102,1.4537999629974365,4.749604225158691,9.71030330657959,20.181474685668945,20.55185317993164,16.444076538085938
0,0,0,0,0.5097007006406784,5.508756875991821,11.111603021621704,12.48603343963623,9.560630321502686
0,0,0,0,0.5959641709923744,4.18666684627533,5.896919935941696,6.580957680940628,6.9016435742378235
0,0,0,0,4.943571746349335,18.47038248181343,19.00907763838768,21.41563507914543,18.941435664892197
0.6025411486625671,1.2322127670049667,0.7133838012814522,1.617837816476822,0.6509146690368652,1.0153112709522247,1.1740853488445282,0.8031605780124664,1.1058902740478516
0.8937574923038483,1.5255930423736572,2.0046926736831665,2.1174025535583496,0.5680454969406128,2.0844359397888184,0.9259666204452515,1.7154424786567688,2.014595627784729
1.2188550631205242,0.9639884233474731,1.1997092962265015,1.4323631525039673,0.7383695840835571,1.6249072154362996,1.509566346804301,1.9559379816055298,1.7332804203033447
0.9156571865081787,0.8370055437088013,1.0670211434364318,1.126621699333191,0.6803368926048279,1.2249019384384154,1.163496971130371,1.63107088804245,1.47349933385849
0.48766833245754243,1.2233366906642913,0.6055998355150223,0.9741991996765137,1.0250523507595062,1.4596706688404084,1.014327198266983,1.4532295286655426,1.9792616307735442
0.16506275488063693,0.18965458869934082,0.3096337830647826,0.5057559385895729,0.35517795383930206,0.387931065633893,0.30186570063233376,0.420250590890646,0.6184512972831726
2.329211950302124,3.4873950481414795,2.827571392059326,2.128943920135498,0.2222251147031784,1.2676206827163696,2.5702192783355713,2.458536148071289,2.6701080799102783
8.018070746095557,8.575473512787568,8.733552962384726,9.892585277871081,9.295765361974114,8.029392925061678,7.744950424370013,6.857738144146769,6.446083400123998
0.0033033713698387146,0,0.001547570029894511,0.002655151817533705,0.0015882746213012272,0.008986812498834398,0,0,0.010370838973257277
2.7832101782162986,3.8347628911336265,8.385955413182577,10.232527573903402,5.342282652854919,6.24680225054423,4.665180881818135,3.8452688455581665,4.522942225138347
0,0,0,0,0,0,0,0,0
0.9050820589065551,0.5252012968063354,0,0,0,0,0,0,1.4500185608863831
4.162745296955109,6.431214809417725,12.331526160240173,17.537693977355957,6.924259185791016,7.448770642280579,10.37639570236206,5.985978364944458,10.986464023590088
0,0,0,0,0,0,0,0,0.2849804935631929
0,0,0,0,0,0,0,0,0
0.2623887062072754,0,0,0,0,0.25347524881362915,0,0.2888250946998596,0.586338460445404
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.5173708101113638,0.5752253532409668,0.6266360382239023,0.996677299340566
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.034198030829429626,0.15483879297971725,0,0,0,0,0.2975175082683563,0.2875530421733856,0.407102033495903
0.02279868721961975,0.10322586198647817,0,0,0,0,0.19834500551223755,0.19170202811559042,0.27140135566393536
0,0.05234613021214803,0,0,0,0,0.10536775986353557,0.1044721007347107,0.1403274436791738
0,0,0,0,0,1.0042390823364258,0.8221229314804077,0,0
0,0,0,0,0.7474874158700308,1.5836702982584636,0.7455788850784302,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0.023676294833421707,0.1703236848115921,0.17091314494609833,0.11593591421842575,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0.21431297063827515,0,0,0,0,0,0,0.1895847717920939
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
5.435203313827515,1.4869589904944103,5.913784742355347,6.459250450134277,7.15160870552063,8.510985692342123,10.674440542856852,14.204254786173502,7.248469352722168
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.3766416311264038,0.3331792950630188,0.35417085886001587,0.3686428368091583,0.2681175172328949,0.5505008697509766,1.7296576499938965,0.7225145101547241,0.478781521320343
0,0.3589426279067993,0,0.23553966730833054,0.07280281186103821,0.4577406942844391,0.6204810291528702,0.8136173188686371,0.6744253635406494
0,0.02837720016638438,0,0.03548336525758108,0,0.1868178198734919,0.04231970508893331,0.27797428766886395,0.3455215096473694
5.875585714975993,4.691298047701518,5.267982403437297,7.990013122558594,6.354737122853597,6.668333927790324,6.108079353968303,7.065291881561279,8.060012976328531
0.6554903537034988,0.8341322243213654,1.3707247078418732,1.7828381061553955,1.5393880903720856,2.1504393219947815,2.0009334683418274,2.2432419061660767,2.4471466541290283
0.3609250783920288,0.9949914216995239,0.6887056082487106,1.2835612893104553,1.2595962285995483,1.3133506774902344,1.430209070444107,1.584853321313858,1.7138844728469849
