nl12,nl13,nl14,nl15,nl16,nl17,nl18,nl19,nl20
0,0,0,0,0.6096352785825729,1.6217745542526245,0.7663716673851013,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.11152718216180801,0.11536850035190582,0.11593591421842575,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
6.5155839920043945,0.6410712003707886,6.368352890014648,6.838469505310059,8.852885246276855,9.449853897094727,13.546680450439453,15.424858093261719,8.715179443359375
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.34421291947364807,0.25592363625764847,0.17708542943000793,0.18432141840457916,0.13405875861644745,0.2752504348754883,1.289807140827179,0.6356219947338104,0.2393907606601715
0,0.2641057074069977,0,0,0,0.4925681948661804,0.6648739576339722,0.761264443397522,0.661121129989624
0,0,0,0,0,0,0,0.5772390961647034,0.6345975399017334
6.659914016723633,6.122516632080078,4.05277156829834,7.825985908508301,6.814767837524414,7.561690330505371,5.662229537963867,6.44870138168335,6.910261631011963
0.628433033823967,0.9788134396076202,1.4471179842948914,1.8311634063720703,1.5576704442501068,1.6215989589691162,2.108486533164978,2.2432419061660767,2.4471466541290283
0.2886343002319336,0.9795459508895874,0.6056116223335266,1.3125859498977661,1.2252237796783447,1.2515432834625244,1.4102284908294678,1.5247299671173096,1.6710203886032104
3.141687035560608,3.2758729457855225,5.725393533706665,7.462109327316284,7.7778096199035645,6.206777811050415,5.943465948104858,8.39010238647461,12.082728147506714
0.4639621376991272,0,0.2521461844444275,1.0773365497589111,0.28276291489601135,0.8646968603134155,1.4226316213607788,0.7785946130752563,0.7316519618034363
0.293052077293396,0,0,0,0.5026128590106964,0.9347997903823853,1.302373468875885,0.48980599641799927,1.5593773126602173
0,0,0,0.28279629349708557,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1.5150135159492493,0.5680117160081863,4.029279351234436,5.02022910118103,3.857404887676239,4.212167978286743,3.371790289878845,4.156447768211365,4.286939978599548
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.7574275135993958,0,0.7593566179275513,0.9260932207107544,0.666619062423706,0.8220675587654114,1.1556200981140137,0.9662348628044128,0.8925932049751282
0,0.21169966459274292,0.3190740942955017,0.4590882658958435,0.7036945223808289,1.0067790746688843,0.9004013538360596,1.0184427499771118,1.833719253540039
0.849522590637207,0.9525592923164368,1.446789562702179,0.7909096777439117,0.8566211760044098,0.7377986013889313,1.1761502027511597,1.1258620023727417,1.1453667283058167
0.7022004723548889,0.9121447801589966,0.4444693624973297,0.3594312071800232,0.4057707190513611,0.587812602519989,0.6610544323921204,0.7863926291465759,0.8088065385818481
0.6417140662670135,1.017958164215088,1.2576212286949158,1.1294536590576172,0.9879022836685181,1.79401296377182,1.0613789558410645,1.1426812410354614,1.2654682397842407
0.8125907182693481,1.0027488470077515,1.4016566276550293,0.7648371458053589,0.8036980628967285,0.9475741386413574,1.4071260690689087,1.230878233909607,1.4819269180297852
0.3657146468758583,0.5566852688789368,0.753248929977417,0.553715705871582,0.5373020470142365,0.7281462252140045,1.1043469905853271,0.9502086341381073,1.0418773293495178
0.7629729509353638,0.5405495762825012,0.5359888076782227,0.6383081078529358,0.2635311782360077,0.4970783591270447,0.5249473452568054,0.8916189074516296,0.800197184085846
0,0.30265551805496216,0.23317551612854004,0,0,0.8052181601524353,0.5393874049186707,1.1602880954742432,1.0231406688690186
0.6940513849258423,0.4151986837387085,0,0,0,0.42590734362602234,0.6965750455856323,0,0
0,0,0,0,0,0.9042865037918091,0.9662199020385742,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.5193417072296143,0,0
0.41142138838768005,0,0,0,0,0,0.5886830687522888,0.5243072509765625,0
0,0,0,0,0,0,0,0,0
0,0,0.38677918910980225,0,0.43432605266571045,2.669013023376465,0.6032418012619019,0.7081323862075806,0
0,0,0.6271591782569885,0.3509666621685028,0.4332127571105957,1.284145176410675,0.46783459186553955,0.7601200938224792,0.29194220900535583
2.137968897819519,0.5344775468111038,3.295603632926941,3.5379761457443237,3.1320087909698486,1.9851381182670593,1.3240638971328735,0.6202755272388458,0.6464494168758392
0,0,0,0,0,0.6718322336673737,0.2548486590385437,0.6571409106254578,0.31645748019218445
0,0,0,0,0,0,0,0,0
0.21942422538995743,0,1.545049011707306,0.6607524156570435,0.49206268787384033,0.5747343897819519,1.2082625031471252,1.5060116648674011,1.2388536930084229
0,0,1.059659481048584,1.4434387683868408,1.4041019082069397,1.4742153882980347,2.0472716689109802,5.403811454772949,3.5712238550186157
0,0,0.1401701122522354,0.3210337162017822,1.4891777038574219,3.101490020751953,4.286547660827637,4.7495503425598145,3.7301206588745117
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.6899193823337555,1.0796003341674805,0.7988245785236359,0.7921566069126129,0.16343557834625244,0,0.27435246109962463,0.23634451627731323,0.26662370562553406
0.6334760338068008,0.867566853761673,0.627344086766243,0.6365685164928436,0.21116983890533447,0.7774238884449005,0.6477312743663788,0.31051909923553467,0.28663402795791626
2.6231977939605713,1.3091646432876587,0.8005210161209106,0.733511745929718,0.4557870328426361,0.916616678237915,1.3496174812316895,1.4555002450942993,1.3156851530075073
0,0.45934879779815674,0.4106900990009308,0.8548325896263123,1.0260924100875854,1.2673792839050293,1.0001914501190186,0.7601621150970459,0.7447142004966736
0,0.672720417380333,2.9530270099639893,0.6348743736743927,1.3475160002708435,1.7553120255470276,1.9630458354949951,0.3915988802909851,0.398537278175354
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0.2765463814139366,1.6149622201919556,0.9664256274700165,2.507171154022217,2.365691900253296
0,0,0,0,0,0,0,0,0
0,0,0,1.633510947227478,1.259676218032837,1.2053122520446777,1.3396365642547607,0.6121143102645874,1.4909459352493286
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.35274603962898254,1.0452359318733215,1.0374818742275238,1.3323041796684265,0.9739222526550293,1.6101379990577698,1.723452627658844,2.325250506401062,2.421298623085022
0,0,0,0,0,0,0,0,0
0.12112412974238396,0.32908977568149567,0.30597473680973053,0.5073719620704651,0.16286957263946533,0.5474556684494019,0.6081128418445587,0.8223064839839935,0.722585916519165
0,0,0,0,0,0,0,0,0
0.022276928648352623,0,0.05151544511318207,0.09836087375879288,0,0.16317248344421387,0.240066260099411,0.2641383707523346,0.19691415131092072
0.3901728391647339,0.5412734746932983,0.6750404834747314,0.7963132858276367,0.34210851788520813,0.8089960813522339,1.278737187385559,1.6666374206542969,1.5127472877502441
0.20643849670886993,0,0.28188543021678925,0.4944450259208679,0.1414291262626648,0.5433958172798157,0.7118264436721802,0.9583688676357269,0.7323449552059174
0.31652089953422546,0,0.5364596843719482,0.4753660261631012,0,0.5707546472549438,0.8954328298568726,0.9841544032096863,1.0992463827133179
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.32736626267433167,0.27217012643814087,0.6271681785583496,0.49213117361068726,0.7579586505889893,0.558429479598999,0.8377621173858643,0.9413342475891113,1.066626787185669
0,0.365952730178833,0,0.1698133945465088,0.10969550907611847,0.3729020357131958,0.352104589343071,0,0.48208823800086975
0.0884491577744484,0.450010746717453,0.3109492063522339,0.3260827660560608,0.18498919159173965,0.3873388320207596,0.44103650748729706,0.4318714439868927,0.5433135330677032
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.34762251377105713,0.7060582637786865,0.5353721380233765,0.8142569661140442,0.5649950504302979,1.0253554582595825,2.6551547050476074,4.028876304626465,2.6037509441375732
1.7647005319595337,1.3897486925125122,1.4403917789459229,1.9323070049285889,1.6391509771347046,1.4777742624282837,2.264740228652954,3.2169909477233887,2.052239418029785
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1.4744741916656494,1.4470484256744385,0.5141170024871826,0.2680625319480896,0.04732157289981842,0,0,0,0
0.5159860849380493,0.7187982797622681,0.5233410894870758,0.4924391210079193,0.35963062942028046,0.15449441224336624,0,0.5096466392278671,0
0.8737022280693054,0.5031085014343262,0.8466091156005859,0.8079841136932373,0.6983551979064941,0.8927168846130371,0.8705391883850098,1.2580488920211792,0.9597873687744141
0.34317338466644287,0.3363185226917267,0.3739665746688843,1.1726551055908203,1.659103274345398,2.930907726287842,2.936505079269409,1.9467655420303345,1.1871393918991089
1.9874427318572998,1.1313713788986206,0.7249996662139893,0.7186477780342102,0.40805011987686157,0.5366158783435822,1.585893154144287,3.4357924461364746,1.7713643908500671
0.27876266837120056,0,0,0.3015066087245941,0.36244869232177734,0.6852353811264038,1.4762847423553467,1.3855526447296143,2.447030782699585
0.6676235198974609,0.3996279537677765,0.5695897936820984,0.7960103750228882,0.5448133945465088,0.7203881740570068,1.1601433753967285,1.0925865173339844,1.044851303100586
1.0631388425827026,0.6510190963745117,0.5741795599460602,0.5815722644329071,0.34355778992176056,0.8132203221321106,1.4637832045555115,1.0065698325634003,0.9921827912330627
0,0,0.3019447922706604,0.562391996383667,0.3139224350452423,0.4400833249092102,0,0,0
0.39784932136535645,0.645616352558136,1.4981166124343872,1.3276461362838745,0.7205151319503784,0.6645784974098206,0.6603911519050598,0.6039228439331055,0.5103811025619507
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0.21897728741168976,3.49013888835907,4.762307167053223,6.381282091140747,3.1180002689361572
0,0,0,0,0,0.7336738109588623,0,0,0
0,0,0,0,0,0,0,0,0
0.11972557008266449,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.4626573622226715,0,0
0,0,0,0,0,0,0,0.27359795570373535,0
0.8608914613723755,0,0,0,0.7083890438079834,1.861313819885254,0.5896841287612915,2.418820381164551,1.2924530506134033
1.1182016134262085,0.6056656539440155,0,0.8488183915615082,0,1.2752127647399902,0.9795533418655396,2.5915123224258423,1.2976531386375427
0,0,0,0,0,0,0,0,0.5327367782592773
2.4658841490745544,1.1704974174499512,2.207426905632019,0.8179856240749359,1.0615047812461853,0,1.6939439177513123,0.6962442100048065,0.4911426603794098
0.5007564872503281,0,0.560541570186615,0.3623553216457367,0.6829214692115784,1.551705241203308,2.712446928024292,0.9967113137245178,0.9153835475444794
0,0.43844103813171387,0.3689982295036316,0.3964698314666748,0.4255358874797821,0.3903104066848755,0.42317286133766174,0.7054837942123413,0.6602087616920471
0.7399621605873108,1.3845468759536743,0.8777498006820679,1.850440263748169,2.1559698581695557,2.6168181896209717,2.655584931373596,3.8984514474868774,2.56036376953125
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.6406508684158325,1.0095887184143066,0.8305816650390625
0,0,0,0,0,0,0,0,0
1.0139715075492859,0.8998850882053375,1.9012844860553741,1.8189700841903687,1.1954399943351746,0.8824164569377899,1.1760627627372742,1.52987140417099,1.7864139080047607
0.622205913066864,1.131987452507019,0.9939242005348206,0.965122401714325,0.43323010206222534,0.5574488639831543,0.7483091950416565,0.9528813362121582,0.9581859111785889
0.52835313975811,1.3515573143959045,1.169093132019043,1.049277126789093,0.5087204277515411,0.5699582993984222,0.8055255711078644,0.8355940282344818,0.9082415997982025
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.8403271436691284,0,0
0,0,0.3867814987897873,0.2550757825374603,0.2971278429031372,0.9449052512645721,1.1379660367965698,1.0546622276306152,0.3604939579963684
0,0,0,0,0,0,0,0,0
0,0,0.255789116024971,0.12887778878211975,0,2.2672080993652344,0.7603765428066254,0.7353052794933319,0.13554613292217255
3.980865240097046,0,0,2.000085473060608,2.600246548652649,2.0599602460861206,2.897664785385132,0.984967052936554,0.6143122315406799
0.5273875594139099,1.0097353756427765,0.9468485116958618,1.2991165518760681,1.7231906652450562,2.498600721359253,2.538343906402588,4.115407347679138,3.088414192199707
0.9593597650527954,0,0,1.017829179763794,1.5057841539382935,1.6044353246688843,0.5423828363418579,1.8673287630081177,1.4243441820144653
0,0,0,0,0.3284152150154114,0,0,0,0
0,0.4627053886651993,0,0,1.1344321966171265,1.1664145588874817,1.4163563251495361,1.5964316129684448,1.2568546533584595
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.3970971703529358,0
0,0,0,0,0.4718426465988159,0.5651488304138184,0,0.3044613003730774,0
0.90305295586586,0.6140449643135071,0,0,0.4644843488931656,1.9860301613807678,2.1788090467453003,2.6286027431488037,1.8278968334197998
2.2761645317077637,0,0,1.0010793209075928,1.2862646579742432,1.6296372413635254,1.9690369367599487,1.6455020904541016,1.4445301294326782
1.3208544254302979,0,0.7455165982246399,0,1.3902192115783691,1.1294312477111816,1.4466700553894043,2.184896469116211,1.2862697839736938
0.5119523406028748,0,0,0,0.26750925183296204,0,1.378941535949707,1.431436538696289,0.5873962640762329
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.35055309534072876,0.24937014281749725,0.7722344398498535,0.6465156376361847,0.42461976408958435,0.48835699260234833,0.43818631768226624,0.41395924985408783,0.5851331651210785
1.2641289234161377,0,0,0,0,0,0.34877511858940125,0.9881447553634644,1.1840262413024902
0,0,0,0,0,0,0,0,0
0.5055713653564453,0,0,0,0,0,0,0,0
0.8011951446533203,0,0.755028635263443,1.0295946598052979,2.1815435886383057,3.6865553855895996,0.6931825876235962,3.3899072408676147,2.758302927017212
1.1457397937774658,1.2872695922851562,1.4161698818206787,2.231189489364624,2.071653366088867,2.9131085872650146,2.999499559402466,4.926137447357178,3.0901408195495605
0.3267207145690918,0.36954987049102783,0.39832478761672974,0.6747045516967773,0.3862203061580658,0.5004009008407593,0.4329710602760315,0.6951314806938171,0.6662663817405701
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1.4084491729736328,0,1.1325763463974,1.585420846939087,2.01709246635437,2.695174217224121,1.9672778844833374,3.967378258705139,2.614828944206238
0,0,0,0,0,0,0,0,0.2519795298576355
0,0,0.15349730849266052,0,0,0,0.7999845445156097,0.5435779541730881,0
3.7145144939422607,0,2.782482147216797,3.3378151655197144,4.203964710235596,1.5166569948196411,0.498466894030571,1.9226676225662231,1.2849249243736267
0.8164280951023102,0,0.6146273016929626,0,0.3903958201408386,1.0304775536060333,0.4842880368232727,0.7592534124851227,0.9020773470401764
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.09940703213214874,0,0,0,0,0,0.5052099823951721,0.33017271757125854,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.4725341796875,0.34409162402153015,0.8073300123214722,1.4426368474960327,1.1548597812652588,1.9071016311645508,1.4468661546707153,1.1041624546051025,0.9115022420883179
0,0,1.5336132049560547,0.8043036162853241,0.4951624423265457,0.41146986186504364,0.13978524506092072,0.38238726556301117,0
0,0,0,0,0,0,0,0,0
4.148646831512451,0,2.7356317043304443,1.4338067770004272,2.043269395828247,1.746701955795288,0,1.9481326341629028,0.9353092908859253
0,0,1.7088350057601929,1.2208539843559265,1.021921545267105,0.7580330073833466,1.1755746006965637,0.3451383113861084,0
0.27961302548646927,0.37302206456661224,0.436569944024086,1.182670772075653,1.1683411598205566,1.0266187489032745,0.8366129100322723,0.882841169834137,1.3308451175689697
0.8325343132019043,0,0.5588295310735703,0.5452337861061096,0.07780840992927551,0.2362183928489685,0.49486561119556427,0.5927153527736664,0.3766426742076874
0.2741253525018692,0,0.36984729766845703,0.43853898346424103,0.3041662871837616,0.563224583864212,0.5335083603858948,0.8436751663684845,0.8619180023670197
0.06798405200242996,0,0,0,0,0,0,0,0
0.42596596479415894,0.08656471222639084,0.37030550837516785,0,0,0.5033598244190216,0.6438622772693634,0.849181741476059,0.9300674200057983
0.06015998311340809,0,0.35528238117694855,0,0,0,1.2881941199302673,0.5272234380245209,0
0.14785604178905487,0,0.3061726689338684,0,0,0,2.4669997692108154,2.9649524688720703,2.9852209091186523
0.4249614328145981,0,0.7427729368209839,0.433749720454216,0,0.2439861297607422,2.5801804065704346,1.5919488668441772,1.7500250339508057
0.26249176263809204,0,1.0696465969085693,1.90494704246521,1.1687116622924805,1.295212984085083,2.3829939365386963,2.090545415878296,1.7596840858459473
0.3727015405893326,0,0.7223314344882965,1.0036935210227966,0.7299385964870453,0.9214152991771698,1.9897031784057617,1.883336365222931,1.319135308265686
18.34183120727539,13.156726837158203,9.152775764465332,8.935791015625,7.708979606628418,9.162351608276367,0,8.909088134765625,7.299234390258789
2.7446253299713135,3.5402042865753174,2.7063047885894775,2.987724781036377,0.6779025197029114,2.829442024230957,0.9030722379684448,3.3558411598205566,3.2628333568573
0.38182109594345093,0.8010825514793396,0,0.983870804309845,2.4637370109558105,3.278075695037842,3.9394054412841797,3.2640604972839355,3.5744924545288086
0.26733455061912537,0,0.42769867181777954,0.7590958476066589,0.5244977474212646,0.8698371052742004,1.3777744770050049,1.7990864515304565,1.4425537586212158
0,0,0,0,0,0,1.7250432968139648,1.6375551223754883,0.5841611623764038
0,0,0,0,0,0,0,0,0
0,0,0.2387491911649704,0,0.2863041162490845,0.5373717546463013,1.9348454475402832,1.6105220317840576,1.0788910388946533
0.36559370160102844,0,0.9749611616134644,1.0143325328826904,0.8134849667549133,0.8196777701377869,1.3741143941879272,2.1050631999969482,1.666094183921814
0.2683154344558716,0,0.37050703167915344,1.1139857172966003,0.8095624148845673,1.7107713222503662,2.1363508701324463,2.964049816131592,2.2941031455993652
0.10977195203304291,0,0.4176693260669708,0.5658223628997803,0.5909829139709473,1.0546919107437134,0.7994135022163391,0.5630344152450562,0.9250459671020508
2.7196578979492188,1.6015319228172302,2.8511171340942383,3.6908843517303467,4.482228994369507,4.332529783248901,4.373916864395142,2.3391820192337036,4.595387935638428
1.2833462953567505,0,1.606105089187622,1.259063959121704,1.0407828092575073,1.8813296556472778,1.5222487449645996,2.252244234085083,2.4740538597106934
0.15390260517597198,0,0,0,0,0.2139233499765396,0.3017668128013611,0.39056551456451416,1.4703115820884705
0.42521408200263977,0,0.39341922104358673,0.430882066488266,0.20357724279165268,0.4856775403022766,0.6904654800891876,1.2002967596054077,1.4703115820884705
0.7136251628398895,0,0,0.6457869410514832,0.30985206365585327,1.1211525201797485,1.1151745319366455,1.9884796142578125,1.3223797678947449
2.06243896484375,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.6324172019958496,1.1648352146148682,0.8164561986923218,0
0.9623683989048004,0,0,0,0,0,0,0,0
0,0,0.440208837389946,0.18272282928228378,0.32971498370170593,1.766606092453003,1.6617808938026428,1.1445401310920715,0.5351755917072296
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0.8228866159915924,0,0,0.45235343277454376,1.2488877177238464,1.1707810759544373,2.1982834339141846,1.3014514446258545
0,0,0,0,0,0.9671317338943481,1.051369458436966,0.4082280993461609,0
0,0,0,0,0,0,0,0,0
1.9227901697158813,0,0.880318284034729,1.3157713413238525,0.8734172582626343,0,0,0,0
0.42119601368904114,0,0.2449638992547989,0,0.15836284309625626,0,0,0,0
0,0,0,0,0,0,0,0,0
0.10190311819314957,0,0.35316532850265503,0.4758797883987427,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.5430111885070801,0,0.41409602761268616,0.09658035635948181,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1.3090184926986694,0,0.940834105014801,0.7538518905639648,0.4956890344619751,0.32566037774086,0.306095153093338,0.44663748145103455,0
0,0,0,0,0,0,0,0,0
1.691453456878662,0,1.3474586009979248,1.0093473196029663,0.8398542404174805,1.119032859802246,0.29157117009162903,1.324878215789795,0.8134276866912842
0,0,0,0,0,0,0,0,0
0,0,0.3128889352083206,0.7362510561943054,0.6498956084251404,0.4081171154975891,1.2594591975212097,2.0407592058181763,1.9028100967407227
0,0,0,0,0.40499551594257355,0.18934091925621033,1.010515809059143,0.7644977867603302,0.6534042954444885
0,0,0.15882465243339539,0.41871047019958496,0,0.7897495031356812,2.8225061893463135,2.605459690093994,1.7403647899627686
0,0,0,0,0,0.41586798429489136,1.2209811210632324,1.2538808584213257,0.8678767681121826
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.1578369140625,0,0,0
0.45464563369750977,0.06095220893621445,0.322132408618927,0.41913431882858276,0.07950661331415176,0.48233526945114136,0.4403819441795349,0.43860962986946106,0.4813516139984131
0,0,0,0.269864022731781,0.3361751437187195,0.45726823806762695,0.4033524990081787,0.8052892684936523,0.8253657221794128
0.6570420563220978,0.48098258674144745,0.5965725779533386,0.5857018530368805,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1.169875144958496,0.8629145622253418,0.4439663887023926,0,0,0,0,0,0
0,0,0,0,0,0.6810270845890045,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1.8599249720573425,2.4081220626831055,2.17704975605011,2.4646737575531006,1.490391731262207,1.849052369594574,2.4463634490966797,2.881739616394043,2.0456788539886475
5.273626089096069,2.316333770751953,0.4941735863685608,0.7768819034099579,0.4460558518767357,0.7014230787754059,0.9994769394397736,0.8804076313972473,0.8336227536201477
0.5887272953987122,1.4543971419334412,1.2010248303413391,1.1949702501296997,0.6412356197834015,1.0479055643081665,1.2341851592063904,1.5357896089553833,0.5722612142562866
0,0,0,0,0,0,0,0,0
0,1.327793836593628,1.1232092380523682,1.1462211608886719,0.8108501732349396,1.0114329159259796,1.5701030492782593,1.8953731656074524,1.7501602172851562
0.9936670660972595,4.305008411407471,4.313084125518799,2.7733278274536133,2.4215686321258545,4.372751712799072,10.235815048217773,15.227575302124023,8.173182487487793
0,0,0,0,0,0,0,0,0
0,0.8622081875801086,0.9621247947216034,0.8509615659713745,0.5472509562969208,0.9489180147647858,1.39117032289505,1.956705093383789,1.4772501587867737
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1.3584623336791992,2.5136070251464844,1.2169584035873413,0.7572391629219055,0,0.5924232006072998,0,0,0.6568363904953003
0,0,0,0,0,0,2.8670735359191895,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.8948312997817993,0.9045953154563904,0.7598609328269958,0.9489567875862122,0.6275321841239929,1.1407392024993896,0.9175676703453064,1.0178513526916504,1.0747566223144531
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.5306869447231293,0.9136896133422852,0.8973577916622162,0
1.8990068435668945,1.923322319984436,1.767845332622528,0.48669709265232086,0,0.9329734742641449,1.3587651252746582,3.065116763114929,2.3027801513671875
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.8535142540931702,0,1.885015845298767,1.0988801717758179,1.6236814856529236,1.7855618000030518,2.0410900115966797,2.457698941230774,2.2126338481903076
