nl12,nl13,nl14,nl15,nl16,nl17,nl18,nl19,nl20
0.32588988840579985,0.9294941186904907,0.6460603058338166,1.208328914642334,1.1688035011291504,1.243396782875061,1.363746738433838,1.489690613746643,1.5962948322296142
3.3528475910425186,3.6514577716588974,5.443273365497589,7.156130909919739,7.632505893707275,6.991580367088318,6.371498644351959,7.5458720326423645,13.043155789375305
0.525280773639679,0,0.25350648661454517,0.9765164653460184,0.4238384912411372,0.7681173185507456,1.2835076848665874,0.8281027475992838,0.4975314736366272
0.4767581522464752,0,0,0,0.6025512740015984,0.9182940348982811,1.4358005374670029,0.5987984389066696,2.0052618384361267
0,0,0,0.30479900538921356,0.1350301206111908,0,0,0,0
0,0,0,0,0,0,0,0,0
0.042981451925109417,0,0,0,0,0,0.023249929442125207,0.02208754507934346,0
0,0,0,0,0,0,0,0,0
1.5150135159492493,0.5680117160081863,4.029279351234436,5.02022910118103,3.857404887676239,4.212167978286743,3.371790289878845,4.156447768211365,4.286939978599548
0.18370103813482053,0.11273838582880054,0.24361156017491312,0.34150275833162913,0.1537092671894924,0.09899497070869842,0.25990910770057085,0.4723491743529514,0.38780965317379346
0,0,0,0,0,0,0,0,0
1.3857339437251315,0.41687382909796,1.2654644562155788,1.5780892819946348,1.4784668161294847,1.176261107490949,1.852621247631093,1.6728042688669336,1.5611764400105201
0.08022501851831164,0.31631877592631746,0.2899581491947174,0.7570372181279319,0.8676391627107348,1.240862684590476,1.1168065582002913,1.4807606594903129,1.8958772931780135
0.7901654094457626,0.8896467238664627,1.4420641958713531,0.724375918507576,0.8861178457736969,0.805168479681015,1.2157259732484818,1.1834693998098373,1.1915488839149475
1.4451944102411685,1.401863333971604,0.566348386199578,0.37560492494831915,0.4085394895595053,0.5553266444931859,0.6751474219819774,0.860165932904119,0.9784326553344727
0.7173248156905174,1.1945014670491219,1.4035243913531303,1.2228826383749645,0.9339091877142588,1.790447821219762,1.0177134623130162,1.2210588206847508,1.2940257241328557
0.7277132749557496,0.9329317212104797,1.3182307839393617,0.7875155091285706,0.7447574377059937,1.0767672896385192,1.4621677160263062,1.342711329460144,1.4838859558105468
0.3657146468758583,0.5566852688789368,0.753248929977417,0.553715705871582,0.5373020470142365,0.7281462252140045,1.1043469905853271,0.9502086341381073,1.0418773293495178
1.1642178692778602,0.9379486060533367,1.1121163905644027,1.2008473643513977,0.8819518553428962,0.7981552212941841,1.169169647771804,1.3985782119094348,1.1071444764489033
0.07139277458190918,0.2722918577492237,0.2908170819282532,0.21420996636152267,0.201242595911026,0.6606459394097328,0.4712253659963608,1.2425609976053238,1.0843349695205688
0.4789965748786926,0.3657383280141013,0,0.05586862989834377,0,0.28151255420276095,0.5365026252610343,0.234832797731672,0.224883999143328
0.16765404989322027,0.1964253435532252,0.045302947362264,0,0,1.1633710364500682,1.0751704623301823,0.1407241721947988,0
0,0,0,0,0,0,0,0,0
0.11605192517692392,0.12759336829185486,0,0,0,0.16926853223280472,0.4514265602285212,0.05943984335119074,0
0.2810022334257762,0,0.061443607012430825,0.12575840950012207,0.03654952843983968,0.14142721891403198,0.3998396396636963,0.3581027587254842,0.14720437924067178
0.4274511978678081,0.20452989832214688,0.04066493459369825,0.0768224052760912,0.03967014640785646,0.016648560762405396,0.21597717864357907,0.09722702853057695,0.22172055620214212
0,0,0.36522486474778915,0.07835361030366686,0.8402212080028322,2.2067356506983438,0.786783453490999,0.6304246120982699,0
0.04747447557747364,0.20209933072328568,0.7530448939651251,0.3192526027560234,0.34807997196912766,1.4160019382834435,0.530128663405776,0.6274354308843613,0.4972430430352688
2.219963292280833,1.0273366222778957,3.5623294512430825,3.8067100048065186,3.213138540585836,2.8422385652860007,1.4098025759061177,0.7635375509659449,0.6775595347086588
0,0,0,0,0,0.516199991106987,0.2713218927383423,0.6815747618675232,0.33033138513565063
0,0,0,0,0,0,0,0,0
0.2408112045377493,0.1005658209323883,1.4293900951743126,0.5612039938569069,0.4947180598974228,0.5261777713894844,1.279634267091751,1.54628524184227,1.28174689412117
0.1377032349507014,0.17885451391339302,1.3789171216388543,2.565735792120298,2.3459375773866973,1.6059403717517853,2.937239502867063,5.528363570570946,3.95319502055645
0.018713568436338545,0.2183448830817608,0.3367503786340673,0.38154088689925825,3.984931395408955,4.8773543010366724,5.190456082212164,5.563846405516279,4.834146839507083
0,0,0,0,0,0,0,0,0
0.08829946202390335,0,0,0.011003948309842278,0.007682670565212474,0,0,0,0
0.7660133391618729,1.178339958190918,0.7843107134103775,0.7882655411958694,0.19516848027706146,0.19637133181095123,0.2852988690137863,0.27343180775642395,0.27662886679172516
0.7600105330348015,0.9161014705896378,0.6682268753647804,0.6190604418516159,0.21903561055660248,0.6193334609270096,0.5012769401073456,0.3170435428619385,0.29449011385440826
3.2227401649629748,2.0802278070030984,1.2562358537839877,1.2894802913472458,1.0183595805554777,1.5684191908385303,2.2379582556518347,2.5608355522155763,2.493057246465941
0.0358404234835976,0.6304582482890079,0.7290524479589964,0.9400145176209902,1.2187134780381854,1.3050207746656317,1.1101020072635852,0.7261071142397428,0.7232106359381425
0,0.8869332298636436,2.7940589785575867,0.5946943610906601,1.383162945508957,2.341918259859085,2.189618408679962,0.403213307261467,0.4138038009405136
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0.2500307684143384,2.618147691090902,1.0447269280751545,2.709825893243154,2.576517552137375
0,0,0,0,0,0,0,0,0
0,0,0,2.133977003787693,1.451276938381948,1.5266829697709334,1.5150099553559955,1.8322422190716392,2.5078331200700057
0.19245036885142328,0.2751737594604492,0.27232122361660005,0.2953443229198456,0.0056859469413757325,0.32020890951156616,0.39418899178504946,0.37028998613357544,0.27266838908195495
0,0,0,0,0,0,0,0,0
0.06505425236358935,0,0,0,0.040392285402940244,0,0.1194336292695026,0.1368430098708795,0
0.016024421248584986,0.044546717405319215,0,0.021378520876169205,0,0,0.0414686843752861,0.06061399281024933,0.0633374959230423
0,0,0,0,0,0,0,0,0
0,0.04583875089883804,0.034059081226587296,0.07415412366390228,0.0338316485285759,0.07350188493728638,0.05641978979110718,0.09502039849758148,0.10222138464450836
0.53028658980673,1.038336377252232,1.1812902824445204,1.4950229484926572,1.2244240072640507,1.8142361640930176,2.0734668238596483,2.7397799004207957,3.0009601061994378
0,0,0,0,0,0,0,0,0
0.35171214025467634,0.31554108392447233,0.4223080053925514,0.5392329152673483,0.33143805153667927,0.518793098628521,0.6851824251934886,0.9191885869950056,0.9090960985049605
0,0,0,0,0,0,0,0,0
0.14446543273516,0.14048884343355894,0.16787536907941103,0.23492495249956846,0.05222079297527671,0.2813661675900221,0.350757647305727,0.6078851372003555,0.47062947042286396
0.3683934559424718,0.4947204093138377,0.6164131959279379,0.8415614366531372,0.25967015822728473,0.7942955096562704,1.101166347662608,1.4698577523231506,1.2682876586914062
0.32036351412534714,0.16832906007766724,0.37339651212096214,0.5924343392252922,0.1576453298330307,0.7228722870349884,0.699910506606102,1.2293727397918701,0.9229494482278824
0.8592986326951247,0.3122597932815552,0.901810782460066,0.8242791421138324,0.17326976989324278,0.71779888180586,0.9447748603729101,1.2324210084401643,1.2701995854194348
0,0.7654375076293946,0,0,0,0,0,0,0
0,0.31893229484558105,0,0,0,0,0,0,0
0.32748256694702876,0.3159645710672651,0.01623279707772391,0.02142134095941271,0.008222665105547224,0,0,0,0
0.39408503201874817,0.4601872631094672,0.9640629264441404,1.2687641924077815,0.8231283588842913,0.6836241131479089,1.2780362367630005,1.1944793273102154,1.154460067098791
0.27797694876790047,0.35029933974146843,0.10704617761075497,0.1872241534292698,0.14652201533317566,0.28743745759129524,0.2756285183131695,0.1974383071064949,0.3561324253678322
0.1178688295185566,0.45375893637537956,0.3432006873190403,0.24891817569732666,0.15620766207575798,0.3062327951192856,0.5186708346009254,0.37214522063732147,0.45793090760707855
0,0,0,0,0,0,0,0,0
0,0.7654375076293946,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.1760803677818992,0.019795289093797856,0.012324461882764643,0.04165163365277377,0.03562772951342843,0.07014738429676402,0.03131135756319219,0,0.1249348521232605
0,0.16295058131217957,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.023060864590583964,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.2923036047390529,0.09864834376743861
0,0,0,0,0,0,0,0,0
0.8027103838595477,1.5085704494606365,0.9688575557687066,1.4274609961292961,1.4148308355699886,1.4051179441538724,3.131438194621693,4.314255129207265,3.0481919678774747
1.9596884898517444,2.0806600606959798,1.6834908367499062,2.250183143045591,2.0007080422795336,2.4814507624377375,2.8601409909517868,3.5626096958699436,2.5507766371187954
0.030634384862212247,0,0.07440557590750761,0.08769238826840423,0.057712579882422156,0.12033800711465437,0.10207104059152824,0.13431890551434006,0
0.06159009296952942,0.04463396359373022,0.052212884488665026,0.056317102210021314,0.026624277785972313,0.021561160258212943,0,0.041566919029494866,0
2.779556908777782,2.3999286841373055,0.87773945532283,0.7102050629197335,0.3554474606501813,0.06428868734106725,0,0,0
1.1177357566115018,1.4332639327323116,1.3478366607749783,1.267586863322838,0.9112687648550885,0.48951144858792023,0.5310332146850792,0.7164675996110246,0.5962483584880829
1.1159632120813643,0.8860912621021271,1.0827464376177107,1.3659695812634058,0.7093099653720856,0.8967651213918414,1.041768959590367,1.3435896805354528,0.8515918850898743
0.3807805198289099,0.4682093376205081,0.7087692731902713,2.6340137407893227,2.7274165550867715,2.9976338772546676,3.098123326188042,2.0526763995488486,1.435670324734279
1.9099006219343706,1.8325444785031406,0.8213332159952684,0.7205478792840784,0.4035495736382224,0.54090030084956775,1.6549843034961007,3.5203366685997355,2.465782818469134
0.2343676745891571,0,0,0.23781177401542664,0.407278710603714,0.6859551191329956,1.7493729829788207,1.3138153076171875,2.305912899971008
0.9595648241461132,0.9852177839203657,1.0455730421241052,1.31433011908337,0.9917801545081635,1.0886429493648435,1.6099719941885762,1.5496929790908935,1.2506120161772853
1.3233362838625908,0.8508488297462463,0.9734430596232414,1.108983887732029,0.7610458925366401,1.3346469700336456,1.8844288140535355,1.5923372089862824,1.4497863829135895
0.34685172919017165,0.29767454293236806,0.4315524139066241,0.9936825499605777,0.8679069151629263,0.8849412727711806,0.43094876453058045,0.16813461460284332,0.1188782115480793
0.7378613386099989,1.0046413039348343,1.9475430485335263,1.7519961043921384,1.1207597544518384,0.8528285790031607,0.7493443642963062,0.7442149332436648,0.6607678021084179
0,0,0,0.007572116220698637,0.029971237130024853,0.021727238507831797,0.05534827270928551,0.07193432748317719,0.07819958820062525
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0.37471840530633926,3.4242902994155884,5.625280261039734,6.309266149997711,2.939242869615555
0,0,0,0,0,0.795110034942627,0.1266500473022461,0.37680511474609374,0.07031543254852295
0,0.06546298662821452,0,0,0,0,0,0.09119931856791179,0
0.43919120864434674,0,0,0,0,0.1491369361227209,0,0.25312731618230994,0.34175342321395874
0,0,0,0,0,0.4068099326557583,0.4391536083486345,0.22097977664735582,0
0,0.06546298662821452,0,0,0.05112263560295105,0,0,0.224378764629364,0
0.9196427563826243,0.39286214775509304,0,0.5733228325843811,0.7503634028964572,1.9490628110037909,0.6367010209295485,2.153100437588162,1.293722410996755
1.0785704046487807,0.5942875474691391,0.04858912825584412,0.8909876346588135,0.16805579662322997,1.5227720856666564,0.9127792537212371,2.391190755367279,1.4320140421390533
0,0,0,0,0,0,0,0.42913997173309326,0.632429858048757
2.365155726671219,1.3222645123799641,1.890491247177124,0.7967418779929479,1.0643873065710068,0.09765062729517619,1.6452775299549103,0.8695386449495951,0.46107207735379535
0.5738526940345764,0,0.5197397291660308,0.4185172230005264,1.214419138431549,1.78832049369812,2.468388831615448,1.4353354752063752,1.0923441350460052
0,0.41286424015249523,0.4226469738142831,0.4503429787499564,0.3309396803379059,0.33066179922648836,0.29022808160100666,0.5225491097995213,0.6630060417311532
0.7242344245314598,1.4248590394854546,0.6519847065210342,1.917468637228012,2.3964682668447495,2.8211126625537872,2.7361350059509277,3.9497648775577545,2.5632958859205246
0,0,0,0,0,0,0,0,0
0,0,0.04232314761195864,0,0.0068906694650650024,0.0564153790473938,0.7533648610115051,1.0105118581226893,1.0717108590262276
0,0,0,0,0,0,0,0,0
1.0808301270008087,1.7542145252227783,1.9220982044935226,1.8402180969715118,1.2417365908622742,0.8397411853075027,1.252237856388092,1.6062115132808685,1.8006457090377808
0.6354923503739494,1.1521829792431422,1.1010464855602808,0.9272620848246983,0.522043091910226,0.4188676731927054,0.7941002930913653,0.92001359803336,0.9800755551883152
0.5145841725170612,1.1288553439080715,1.1542895287275314,1.0788822248578072,0.5913513749837875,0.513697475194931,0.7200739309191704,0.8198932483792305,0.8683441653847694
0.4236684838930766,0,0,0,0,0,0,0.14103955030441284,0
0.0645956046441022,0.3796363297630759,0,0.04289752244949341,0.03186405406278722,0.463419893208672,0.6781623573864207,0.6836061968522913,0.4610639074269463
0,0,0.3496527235955,0.31345702707767487,0.42681950218975545,1.155793485045433,1.1258512794971467,1.1272991001605988,0.3864545330405235
0,0,0,0,0,0,0.08791786432266235,0,0
0,0,0.34947152932484943,0.17275284230709076,0.04019137720266978,2.533634970585505,0.757989764213562,0.6867882212003072,0.18891282379627228
3.927149176597595,0,0,1.9804263710975647,2.441460371017456,2.029222786426544,2.9905004501342773,1.060362070798874,0.6143122315406799
0.7695732470601797,1.0126056708395481,0.6920059472322464,1.1595408618450165,1.8243449702858925,2.5045094788074493,2.8287696540355682,4.095587939023972,3.3563478887081146
1.0277297099431355,0.03467657665411631,0,1.053012530008952,1.5873992840449016,1.0746231873830159,0.5423828363418579,1.8430895407994587,1.2362197836240132
0,0,0,0,0.4527502879500389,0,0.1366777867078781,0,0.1546958163380623
0,0.8692183531820774,0.050372086465358734,0,1.3068158719688654,1.4124592803418636,1.7248587235808372,1.9739729166030884,2.382277686148882
0,0,0,0,0,0,0,0,0
0,0,0,0,0.06986280737651719,0.22034203343921238,0,0.3361322383085887,0.11014905240800646
0,0,0,0,0.3194078803062439,0.4262315034866333,0,0.24529579281806946,0
1.0878954740862052,0.5945107407040067,0,0.22002911236551073,0.6406939551234245,1.9335967732800379,2.4906857129600315,3.113493697510825,2.286721678243743
2.1432886234351565,0.12187981552311353,0,0.7609585864203317,1.5370772131851742,1.6723565476281301,2.0182317188807897,1.4709458827972413,1.384424957207271
1.7103469168083578,0.28438194445039655,0.6989486315582372,0.8101284179506423,1.607284725466861,1.299675715875022,1.6711931107919427,2.7535142838200435,1.8616505272780792
0.7131126435363994,0.030047465773189768,0,0,0.37808764506788817,0,1.3697335825246924,1.7993075567133285,0.4412389209165293
0,0,0,0,0,0,0.25566832224527997,0,0
0,0,0,0,0,0,0,0,0
0.7025784943685975,0.5725682287715202,1.235884470302005,0.7282758549202321,0.6981760346612265,0.6358260994040689,0.5965089416781137,0.5468818521083787,0.6830504796532697
1.6677435210772924,0,0,0,0.19867095351219177,0.14149238382067,0.5183253586292267,0.6843093974249703,1.101339408329555
0,0.10391047596931458,0,0,0,0,0.09019749363263448,0.17158408959706625,0.23693854610125223
0.5055713653564453,0,0,0,0,0,0,0,0
1.2702233642339706,0.09765569865703583,0.7588813102671078,1.1737976233874048,3.821171221988542,4.604457710470472,0.8129020908049175,4.19145204765456,3.7945630294936046
1.4590644453253065,1.1511134341055034,1.550454474225336,2.1739510857329076,2.5839468508350607,3.4970985760494155,2.9092118058885847,4.95669516495296,2.95844306386247
0.43138549680059607,0.8720656118609689,0.7734579145908356,0.8088888471776788,0.4707593619823456,0.4436763579195196,0.528363748030229,0.8032462027939883,0.820999329740351
0.1076370153357001,0,0,0,0,0,0,0,0.011982455849647522
0.08340648629448631,0,0.06959925275860411,0.14232229734912064,0.07807000026558385,0.14541221568078705,0.1709555694551179,0.21883211081678217,0.18468751509984335
1.8850647351958536,0.863054252483628,1.2578348304737699,1.900190232829614,2.567321261763573,3.3237243422053075,2.5512182651595636,4.516281715306369,3.3275550453500315
0,0,0,0,0,0,0.1520901471376419,0.15338142216205597,0.26494741439819336
0,0,0.3280035061761737,0,0,0.01981988176703453,1.7542508319020271,0.6720518339425325,0.12303168140351772
3.496059089899063,0,3.1293004155158997,3.657286763191223,3.717655271291733,2.22912660241127,0.3960038647055626,1.9164235591888428,1.2227024585008621
1.0159718161043914,0.09152403943564581,0.862588288343471,0.4496382617432138,0.4741247370839119,1.067679714249528,0.667352970527566,0.9931567039178766,1.0649868547916412
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.642811906558496,0.09459614146638799,0.0448871746107384,0,0.09357283816293434,0.209834693758576,0.552639780221162,0.45538425224798695,0
0,0,0,0,0,0,0,0,0.37811024351553485
0.02075233682990074,0,0.030839543789625168,0,0.012730062939226627,0.05021645314991474,0.053213201463222504,0.10030815005302429,0.07188368961215019
0.014907404780387878,0,0.11629934396062579,0.07915641367435455,0.066017746925354,0.20915228979928152,0.1300774791410991,0.10374105615275246,0.12769768067768641
0.6473942688769765,0.5903664396868812,0.9745002372397317,1.913556433386273,1.822122386760182,2.49801496664683,1.7255314489205678,1.6967048231098387,1.4280907760063808
0,0,1.6039051543921232,0.982037391513586,0.4544281200505793,0.4592594876885414,0.2916686814278364,0.4326827935874462,0.018249843269586563
0,0,0,0,0,0,0,0,0
4.388177680969238,0,2.640424942970276,2.018387460708618,2.5282721757888793,1.6060839533805846,0.0716315746307373,1.8924221515655517,1.0358744502067565
0.0956725279490153,0,1.6667791704336803,1.330595741669337,1.2580383668343227,1.1248021125793457,1.364622304836909,0.3458672563234965,0
0.37936484689513844,0.5879950051506361,0.3902306805054347,1.278136630853017,1.2323101212580998,1.2518150707085927,0.829856276512146,0.9224647283554077,1.198334664106369
0.7703715662161509,0,0.527902290225029,0.41448289155960083,0.10399407893419266,0.19155793885389963,0.4384322663148244,0.5924018273750941,0.33590219418207806
0.2776703704148531,0,0.412252951413393,0.3940956685692072,0.3455417510122061,0.5734487492591143,0.6050010249018669,0.8961005099117756,0.9923492446541786
0.46002507389619435,0.148088908914862,0.1727456121609129,0,0.03907107253526819,0.030058788328335202,0.09470173125636988,0.012481912970542908,0.028553784921251494
0.45892418424288434,0.11731488505999248,0.3335191210110982,0.17599831024805704,0.0762613316377004,0.44006701310475665,0.4902080496152242,0.8432421187559763,0.9874359965324402
0.250960194816192,0,0.6075370237231255,0,0,0,1.9005935341119766,0.5628387232621511,0
0.26595709405162116,0,0.3426067666573958,0.151117666201158,0,0.2939845621585846,2.4823756217956543,2.457243550907482,3.3799630213867533
0.5723176772395769,0,0.9429810966054598,0.6150064269701639,0.023798183538019657,0.33319975932439166,2.2625981519619622,1.6750108102957408,1.6614304060737293
0.7351446419077761,0.09277804353657891,1.222676341673907,2.4974510732819053,1.5019554052282782,1.9829257849384756,3.0204499749576343,3.2439841235385223,2.7434734204236197
0.4759635461701287,0,0.8407185276349386,1.2270995395051107,1.016227877802319,1.6660423311922286,2.683172368341022,2.7693017952971988,1.9405687004327774
18.84519036610921,27.552170541551376,21.305429299672443,19.163534747229683,51.985134018792046,10.27833006117079,0.23832919862535265,10.392963356441921,8.301465564303928
4.557105445280308,6.81720695263002,3.6951175782738663,3.8772182435524174,1.572808512827245,3.435889095794864,0.8248255470903908,3.93599675922859,3.2651177993634852
0.7919121831655502,0.69474858045578,0.1164688766002655,1.1537570714950562,3.1797242164611816,2.853861963748932,4.607589530944824,4.062812161445618,4.497034502029419
0.4635153853080489,0.19580290534279562,0.742225706577301,0.8183070827614177,0.7795786695046858,0.9741931774399497,1.5234991962259465,1.634026050567627,1.8241306001489812
0,0,0.17155322432518005,0.18622149924437206,0.08588296969731649,0.050678682327270505,1.8888489822546641,1.9373557130495707,1.0610029101371765
0.20052053073519155,0,0.00485185886684217,0,0,0,0.01255869238000167,0,0
0.10645101765791574,0,0.4925841917594274,0.22480327486991883,0.4781618316968282,0.7811233063538869,3.4156303842862448,3.048469666639964,2.0999927202860516
0.7065861771886165,0,1.301269598190601,1.364818901511339,1.2582845642589606,1.2393689985458667,2.4143647409402407,2.618580618271461,2.5184283825067375
0.9003137636591088,0.38636093830520457,0.6738681461323391,1.6220754967494444,1.4499523649161512,1.9341911234638907,2.803158960017291,3.6174874722957613,2.7168129070238636
0.36153663278699993,0.2975519423012261,0.6765683215480667,0.6959635103876526,0.9875597277203122,1.4986736607981157,0.9047767823343879,0.6708960261967805,1.021681389830134
20.167788392130067,4.616211989390499,10.016964088117374,13.548673350846066,15.507306994936046,10.69935083880144,19.08158336544738,5.796511627032476,12.354148813906837
1.4195137903803872,0.5216564748968396,1.4084459713527135,1.3141830591928392,1.2935969098692848,1.745124876499176,1.8647735118865967,2.428515695390247,2.5508163145610263
0.1644238755106926,0,0.0695825144648552,0.09095129370689392,0.05934290587902069,0.2159120962023735,0.33005036413669586,0.41688311100006104,1.4369198381900787
0.5367358699440956,0.05708393082022667,0.34631597250699997,0.37739700078964233,0.18925682082772255,0.5849909856915474,0.7609079033136368,1.3550810813903809,1.805215209722519
0.9276479581991831,0.2698088089625041,0.3387058327595393,0.609353717830446,0.40158336526817745,1.1034427649445004,1.1327366928259532,1.9053998523288302,1.2826350927352905
2.2052569900240218,0,0.036691865750721524,0.05903243167059762,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.7859926223754883,1.1952300866444905,0.7712640364964803,0
1.0941292978823185,0,0,0,0,0,0,0.3247060887515545,0.03936569765210152
0,0,0.5405442980783326,0.2590386310503596,0.4594837554863521,2.0110068236078535,1.8085067570209503,1.2347979162420546,0.6780824604488555
0.13041255069630486,0.10357330356325423,0.11394482787166323,0.02515218428203038,0.08387678414583206,0.13964195421763828,0.12742484424795422,0.1354664717401777,0.03846534490585327
0,0,0.008255604435415828,0,0.005788109758320977,0.25059978576267466,0.32842867865281944,0.11395223351085887,0
0.5732683101478888,0.18424521234570718,0.0891039864141114,0,0.007255339044697431,0,0.01956919747955945,0.03689050796080609,0
0,0.6239443193925055,0,0,0.6516873193414587,1.5605055783924304,1.2846478208115226,2.285481227071662,1.4523931459376687
